Index,Customer Id,First Name,Last Name,Company,City,Country,Phone 1,Phone 2,Email,Subscription Date,Website
-1.7148160424389376,0.4330343541512469,1.318488414210235,-1.6166743842987776,0.9295553861098866,-1.0566038241290423,-1.1466153426147443,0.4330343541512469,0.8141045858043442,1.680173294106838,-0.9205210720514002,0.15589236749444887
-1.680173294106838,-1.4723168041142394,0.873679278125815,0.3676391871458277,1.4878469092990079,-1.0912465724611422,-1.026718304348999,0.8833900824685437,1.36838855911794,1.3337458107858404,0.22743973487162436,-0.22517786415864838
-1.6455305457747382,-0.7794618374722444,1.13315127417506,-1.4723606700118974,0.4410503033194057,-0.5369625991475462,-1.6262034956777256,-0.7101763408080449,-1.2991030624537407,-1.36838855911794,-1.458627700296568,-0.08660687083024937
-1.6108877974426383,-0.9526755791327431,0.354735286027325,0.9448940442933493,-0.884892064254757,-1.680173294106838,-0.9467869455051687,-0.017321374166049876,-0.46767710248334665,0.8487473341364439,-1.2792588242148455,-0.3637488574870474
-1.5762450491105386,-1.6455305457747382,-0.16420870607116506,-1.5445175271553375,0.05722488112688493,1.6108877974426383,0.9315999873248412,-0.32910610915494765,-0.32910610915494765,-1.0566038241290423,0.19156595965527984,0.46767710248334665
-1.541602300778439,-1.2298175657895412,-1.7581081103736702,-1.0033410985795361,1.3133808083024074,-1.5069595524463393,-1.3064780603024047,-1.541602300778439,1.7148160424389376,0.19053511582654864,-1.530375250729257,-0.7448190891401446
-1.5069595524463393,0.5716053474796459,-0.8684898382048302,1.0170509014367894,-0.012561559271755205,-0.32910610915494765,0.6118745519495203,-1.40303130745004,-0.9526755791327431,1.0219610757969426,0.5144299366023805,1.40303130745004
-1.4723168041142394,-1.541602300778439,-1.5357035423314602,0.9088156157216292,1.034235046707847,-0.3637488574870474,-1.2665123808804897,-0.12124961916234912,-0.19053511582654864,-1.5069595524463393,0.11981840922259081,0.5369625991475462
-1.4376740557821397,0.017321374166049876,1.318488414210235,0.7284234728630287,-1.478076807643198,0.7794618374722444,-1.106649663192829,1.541602300778439,-0.7101763408080449,0.2598206124907481,-1.7456179020273241,1.1605320691253416
-1.40303130745004,-0.46767710248334665,0.61420728207657,-0.642556812862335,-1.6176496884404783,-0.8487473341364439,1.211359743278247,1.2991030624537407,-0.3983916058191471,0.46767710248334665,0.9090414639821702,0.2598206124907481
-1.36838855911794,-1.4376740557821397,-1.3503664022962851,1.3056783300105503,0.580623184116686,0.8487473341364439,-0.667027189551763,1.0912465724611422,0.5369625991475462,-0.05196412249814963,0.7655463631167921,0.9526755791327431
-1.3337458107858404,0.22517786415864838,-0.20127613407820005,-1.0754979557229762,-0.3614937612649559,-1.2644603141216408,1.4911194992316528,-1.7148160424389376,-0.6062480958117457,0.2944633608228479,-0.561783319887955,-0.5023198508154464
-1.2991030624537407,1.4376740557821397,1.5038255542454102,0.5119529014327081,-0.6406395228595164,1.0566038241290423,1.251325422700162,0.05196412249814963,-1.1258893207932419,-1.6108877974426383,1.0166627896312037,-0.8141045858043442
-1.2644603141216408,-0.2598206124907481,0.20646557399918497,-1.2198116700098567,-1.3036107066465978,-0.46767710248334665,1.0514970255905864,1.36838855911794,-0.8833900824685437,-0.3983916058191471,-0.23891934294085437,1.0912465724611422
-1.2298175657895412,-0.7101763408080449,-0.6460852701626201,0.40371761571754783,-1.2687174864472777,-1.5762450491105386,0.8916343079029261,-0.9526755791327431,0.6755335924759451,-1.1951748174574415,1.231905440929271,-0.9180328308006434
-1.1951748174574415,-0.3983916058191471,0.651274710083605,-1.5805959557270577,1.2784875881030873,-1.2991030624537407,0.41204615483994483,0.9180328308006434,-0.5716053474796459,1.2644603141216408,1.518895642660027,-1.7148160424389376
-1.1605320691253416,0.9873183274648429,-1.3132989742892502,-0.7507920985774953,1.6972062304949282,1.4376740557821397,1.5310851786535677,1.6108877974426383,-0.12124961916234912,-0.3637488574870474,-0.0954242420754763,-0.7794618374722444
-1.1258893207932419,0.8141045858043442,-0.3495458461063401,0.5119529014327081,1.4180604689003675,-0.19053511582654864,0.1722520783084542,-1.1258893207932419,-1.6108877974426383,-0.22517786415864838,1.4830218674436826,-0.9873183274648429
-1.0912465724611422,0.7101763408080449,-1.1279618342540751,0.11509018714378703,1.2435943679037673,-0.6755335924759451,1.0115313461686715,-0.4330343541512469,-1.2298175657895412,-0.19053511582654864,-0.7770259711860221,0.6408908441438455
-1.0566038241290423,-1.5762450491105386,-0.16420870607116506,0.29548233000238755,0.16190454172484514,-0.5023198508154464,-0.7869242278175084,-1.5762450491105386,-1.541602300778439,1.0912465724611422,0.7296725879004476,1.2298175657895412
-1.0219610757969426,-0.2944633608228479,0.577139854069535,-0.6786352414340552,0.7201960649139663,-1.2298175657895412,-0.02757631880112133,0.7101763408080449,0.6408908441438455,-0.7794618374722444,1.1242841152802374,0.08660687083024937
-0.9873183274648429,0.8487473341364439,0.16939814599214997,0.006854901428626737,0.022331660927564865,0.9180328308006434,0.2921491165741995,-0.2944633608228479,-0.6408908441438455,-1.3337458107858404,-0.8487735216187112,1.6108877974426383
-0.9526755791327431,-1.2644603141216408,-1.09089440624704,0.04293333000034683,-0.6057463026601964,-1.6455305457747382,0.5719088725276052,0.3637488574870474,-1.0912465724611422,0.7101763408080449,-1.0281423977004338,-1.0566038241290423
-0.9180328308006434,-1.7148160424389376,-0.23834356208523505,1.522148901440871,1.662313010295608,1.36838855911794,-0.30733607475452707,0.5023198508154464,1.0566038241290423,0.8833900824685437,-0.8846472968350557,0.7794618374722444
-0.8833900824685437,1.5069595524463393,1.20728613018913,1.6303841871560312,1.3831672487010476,-1.6108877974426383,-1.746100533943471,-1.4376740557821397,1.1258893207932419,0.22517786415864838,0.0839446340062463,1.5762450491105386
-0.8487473341364439,-1.6108877974426383,0.5400724260625,0.8005803300064689,-0.7104259632581565,-0.3983916058191471,0.5319431931056902,1.1258893207932419,1.5762450491105386,-0.9180328308006434,1.6265169683090606,1.2644603141216408
-0.8141045858043442,1.1258893207932419,-0.9796921222259352,1.1252861871519497,1.2087011477044471,0.017321374166049876,-1.5063064574119802,-1.4723168041142394,0.4330343541512469,0.8141045858043442,1.3395267665783044,0.9180328308006434
-0.7794618374722444,1.1951748174574415,-0.5348829861415151,-0.20961567000169384,-0.43128020166359604,1.1951748174574415,1.1314283844344166,-0.8833900824685437,0.7101763408080449,-0.2598206124907481,1.662390743525405,0.32910610915494765
-0.7448190891401446,-1.0566038241290423,1.392623270224305,-0.8229489557209355,1.069128266907167,-1.7148160424389376,0.8117029490590959,-1.0219610757969426,-0.6755335924759451,1.4723168041142394,-1.0998899481331228,0.7101763408080449
-0.7101763408080449,0.6062480958117457,0.13233071798511498,-1.400203812868457,1.104021487106487,0.3637488574870474,1.1713940638563318,-0.7448190891401446,0.5716053474796459,0.6755335924759451,-1.3510063746475345,-1.2644603141216408
-0.6755335924759451,-0.8487473341364439,-0.27541099009227005,1.4499920442974308,-1.7223293490384386,1.680173294106838,1.611016537497398,1.6455305457747382,0.3637488574870474,-0.6408908441438455,0.622051262251414,-0.2944633608228479
-0.6408908441438455,-0.8141045858043442,1.466758126238375,1.4860704728691507,0.23169098212348527,-1.36838855911794,-1.0666839837709141,0.6408908441438455,-1.1951748174574415,0.9526755791327431,1.160157890496582,-0.6062480958117457
-0.6062480958117457,-0.6408908441438455,-0.4978155581344801,0.6923450442913086,-1.6874361288391184,0.6062480958117457,-0.22740471591069686,0.6062480958117457,1.2644603141216408,-1.0912465724611422,0.2633135100879689,0.8487473341364439
-0.5716053474796459,-0.22517786415864838,-0.053006422050060044,1.2695999014388302,-0.5010666420622362,0.22517786415864838,1.3712224609659074,1.0566038241290423,0.9180328308006434,-0.6755335924759451,0.6937988126841031,-1.0219610757969426
